NU_ANO_CENSO|CO_OCDE_AREA_GERAL|NO_OCDE_AREA_GERAL|CO_OCDE_AREA_ESPECIFICA|NO_OCDE_AREA_ESPECIFICA|CO_OCDE_AREA_DETALHADA|NO_OCDE_AREA_DETALHADA|CO_OCDE|NO_OCDE
2017|5|Engenharia, produção e construção|54|Produção e processamento|542|Têxteis, roupas, calçados, couros|542C02|Confecção de roupas
2017|5|Engenharia, produção e construção|54|Produção e processamento|542|Têxteis, roupas, calçados, couros|542F03|Fiação
2017|5|Engenharia, produção e construção|54|Produção e processamento|542|Têxteis, roupas, calçados, couros|542P02|Processamento de couro
2017|5|Engenharia, produção e construção|54|Produção e processamento|542|Têxteis, roupas, calçados, couros|542T05|Tratamento de peles
2017|5|Engenharia, produção e construção|54|Produção e processamento|543|Materiais (madeira, papel, plástico, vidro)|543E04|Engenharia de materiais - vidro
2017|5|Engenharia, produção e construção|54|Produção e processamento|543|Materiais (madeira, papel, plástico, vidro)|543M02|Movelaria artesanal
2017|5|Engenharia, produção e construção|54|Produção e processamento|543|Materiais (madeira, papel, plástico, vidro)|543U01|Usinagem e torneamento de madeira
2017|5|Engenharia, produção e construção|54|Produção e processamento|544|Mineração e extração|544T01|Tecnologia de mineração
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|581|Arquitetura e urbanismo|581E01|Estudos urbanos
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|581|Arquitetura e urbanismo|581P06|Planejamento urbano
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582C02|Carpintaria e marcenaria em edificações
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582C04|Construção civil
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582D03|Desenho técnico
